,Unnamed: 0,time
3830,3830,45001.42014
3831,3831,45001.41944
3832,3832,45001.41875
3833,3833,45001.41806
3834,3834,45001.41736
3835,3835,45001.41667
3836,3836,45001.41597
3837,3837,45001.41528
3838,3838,45001.41458
3839,3839,45001.41389
3840,3840,45001.41319
3841,3841,45001.4125
3842,3842,45001.41181
3843,3843,45001.41111
3844,3844,45001.41042
3845,3845,45001.40972
3846,3846,45001.40903
3847,3847,45001.40833
3848,3848,45001.40764
3849,3849,45001.40694
3850,3850,45001.40625
3851,3851,45001.40556
3852,3852,45001.40486
3853,3853,45001.40417
3854,3854,45001.40347
3855,3855,45001.40278
3856,3856,45001.40208
3857,3857,45001.40139
3858,3858,45001.40069
3859,3859,45001.4
3860,3860,45001.39931
3861,3861,45001.39861
3862,3862,45001.39792
3863,3863,45001.39722
3864,3864,45001.39653
3865,3865,45001.39583
3866,3866,45001.39514
3867,3867,45001.39444
3868,3868,45001.39375
3869,3869,45001.39306
3870,3870,45001.39236
3871,3871,45001.39167
3872,3872,45001.39097
3873,3873,45001.39028
3874,3874,45001.38958
3875,3875,45001.38889
3876,3876,45001.38819
3877,3877,45001.3875
3878,3878,45001.38681
3879,3879,45001.38611
3880,3880,45001.38542
3881,3881,45001.37986
3882,3882,45001.37917
3883,3883,45001.37847
3884,3884,45001.37778
3885,3885,45001.37708
3886,3886,45001.37639
3887,3887,45001.37569
3888,3888,45001.375
3889,3889,45000.64653
3890,3890,45000.64624
3891,3891,45000.64514
3892,3892,45000.64444
3893,3893,45000.64375
3894,3894,45000.64306
3895,3895,45000.64236
3896,3896,45000.64167
3897,3897,45000.64097
3898,3898,45000.64028
3899,3899,45000.63958
3900,3900,45000.63889
3901,3901,45000.63819
3902,3902,45000.6375
3903,3903,45000.63681
3904,3904,45000.63611
3905,3905,45000.63542
3906,3906,45000.63472
3907,3907,45000.63403
3908,3908,45000.63333
3909,3909,45000.63264
3910,3910,45000.63194
3911,3911,45000.63125
3912,3912,45000.63056
3913,3913,45000.62986
3914,3914,45000.62917
3915,3915,45000.62847
3916,3916,45000.62778
3917,3917,45000.62708
3918,3918,45000.62639
3919,3919,45000.62569
3920,3920,45000.625
3921,3921,45000.62431
3922,3922,45000.62361
3923,3923,45000.62292
3924,3924,45000.62222
3925,3925,45000.62153
3926,3926,45000.62083
3927,3927,45000.62014
3928,3928,45000.61944
3929,3929,45000.61875
3930,3930,45000.61806
3931,3931,45000.61736
3932,3932,45000.61667
3933,3933,45000.61597
3934,3934,45000.61528
3935,3935,45000.61458
3936,3936,45000.61389
3937,3937,45000.61319
3938,3938,45000.6125
3939,3939,45000.61181
3940,3940,45000.61111
3941,3941,45000.61042
3942,3942,45000.60972
3943,3943,45000.60903
3944,3944,45000.60833
3945,3945,45000.60764
3946,3946,45000.60694
3947,3947,45000.60625
3948,3948,45000.60556
3949,3949,45000.60486
3950,3950,45000.60417
3951,3951,45000.60347
3952,3952,45000.60278
3953,3953,45000.60208
3954,3954,45000.60139
3955,3955,45000.60069
3956,3956,45000.6
3957,3957,45000.59931
3958,3958,45000.59861
3959,3959,45000.59792
3960,3960,45000.59722
3961,3961,45000.59653
3962,3962,45000.59583
3963,3963,45000.59514
3964,3964,45000.59444
3965,3965,45000.59375
3966,3966,45000.59306
3967,3967,45000.59236
3968,3968,45000.59167
3969,3969,45000.59097
3970,3970,45000.59028
3971,3971,45000.58958
3972,3972,45000.58889
3973,3973,45000.58819
3974,3974,45000.5875
3975,3975,45000.58681
3976,3976,45000.58611
3977,3977,45000.58542
3978,3978,45000.58472
3979,3979,45000.58403
3980,3980,45000.58333
3981,3981,45000.58264
3982,3982,45000.58194
3983,3983,45000.58125
3984,3984,45000.58056
3985,3985,45000.57986
3986,3986,45000.57917
3987,3987,45000.57847
3988,3988,45000.57778
3989,3989,45000.57708
3990,3990,45000.57639
3991,3991,45000.57569
3992,3992,45000.575
3993,3993,45000.57431
3994,3994,45000.57361
3995,3995,45000.57292
3996,3996,45000.57222
3997,3997,45000.57153
3998,3998,45000.57083
3999,3999,45000.57014
4000,4000,45000.56944
4001,4001,45000.56875
4002,4002,45000.56806
4003,4003,45000.56736
4004,4004,45000.56667
4005,4005,45000.56597
4006,4006,45000.56528
4007,4007,45000.56458
4008,4008,45000.56389
4009,4009,45000.56319
4010,4010,45000.5625
4011,4011,45000.56181
4012,4012,45000.56111
4013,4013,45000.56042
4014,4014,45000.55972
4015,4015,45000.55903
4016,4016,45000.55833
4017,4017,45000.55764
4018,4018,45000.55694
4019,4019,45000.55625
4020,4020,45000.55556
4021,4021,45000.55486
4022,4022,45000.55417
4023,4023,45000.55347
4024,4024,45000.55278
4025,4025,45000.55208
4026,4026,45000.55139
4027,4027,45000.55069
4028,4028,45000.55
4029,4029,45000.54931
4030,4030,45000.54861
4031,4031,45000.54792
4032,4032,45000.54722
4033,4033,45000.54653
4034,4034,45000.54583
4035,4035,45000.54514
4036,4036,45000.54444
4037,4037,45000.54375
4038,4038,45000.54306
4039,4039,45000.54236
4040,4040,45000.54167
4041,4041,45000.54097
4042,4042,45000.54028
4043,4043,45000.53958
4044,4044,45000.53889
4045,4045,45000.53819
4046,4046,45000.5375
4047,4047,45000.53681
4048,4048,45000.53611
4049,4049,45000.53542
4050,4050,45000.53472
4051,4051,45000.53403
4052,4052,45000.53333
4053,4053,45000.53264
4054,4054,45000.53194
4055,4055,45000.53125
4056,4056,45000.53056
4057,4057,45000.52986
4058,4058,45000.52917
4059,4059,45000.52847
4060,4060,45000.52778
4061,4061,45000.52708
4062,4062,45000.52639
4063,4063,45000.52569
4064,4064,45000.525
4065,4065,45000.52431
4066,4066,45000.52361
4067,4067,45000.52292
4068,4068,45000.52222
4069,4069,45000.52153
4070,4070,45000.52083
4071,4071,45000.52014
4072,4072,45000.51944
4073,4073,45000.51875
4074,4074,45000.51806
4075,4075,45000.51736
4076,4076,45000.51667
4077,4077,45000.51597
4078,4078,45000.51528
4079,4079,45000.51458
4080,4080,45000.51389
4081,4081,45000.51319
4082,4082,45000.5125
4083,4083,45000.51181
4084,4084,45000.51111
4085,4085,45000.51042
4086,4086,45000.50972
4087,4087,45000.50903
4088,4088,45000.50833
4089,4089,45000.50764
4090,4090,45000.50694
4091,4091,45000.50625
4092,4092,45000.50556
4093,4093,45000.50486
4094,4094,45000.50417
4095,4095,45000.50347
4096,4096,45000.50278
4097,4097,45000.50208
4098,4098,45000.50139
4099,4099,45000.50069
4100,4100,45000.5
4101,4101,45000.49931
4102,4102,45000.49861
4103,4103,45000.49792
4104,4104,45000.49722
4105,4105,45000.49653
4106,4106,45000.49583
4107,4107,45000.49514
4108,4108,45000.49444
4109,4109,45000.49375
4110,4110,45000.49306
4111,4111,45000.49236
4112,4112,45000.49167
4113,4113,45000.49097
4114,4114,45000.49028
4115,4115,45000.48958
4116,4116,45000.48889
4117,4117,45000.48819
4118,4118,45000.4875
4119,4119,45000.48681
4120,4120,45000.48611
4121,4121,45000.48542
4122,4122,45000.48472
4123,4123,45000.48403
4124,4124,45000.48333
4125,4125,45000.48264
4126,4126,45000.48194
4127,4127,45000.48125
4128,4128,45000.48056
4129,4129,45000.47986
4130,4130,45000.47917
4131,4131,45000.47847
4132,4132,45000.47778
4133,4133,45000.47708
4134,4134,45000.47639
4135,4135,45000.47569
4136,4136,45000.475
4137,4137,45000.47431
4138,4138,45000.47361
4139,4139,45000.47292
4140,4140,45000.47222
4141,4141,45000.47153
4142,4142,45000.47083
4143,4143,45000.47014
4144,4144,45000.46944
4145,4145,45000.46875
4146,4146,45000.46806
4147,4147,45000.46736
4148,4148,45000.46667
4149,4149,45000.46597
4150,4150,45000.46528
4151,4151,45000.46458
4152,4152,45000.46389
4153,4153,45000.46319
4154,4154,45000.4625
4155,4155,45000.46181
4156,4156,45000.46111
4157,4157,45000.46042
4158,4158,45000.45972
4159,4159,45000.45903
4160,4160,45000.45833
4161,4161,45000.45764
4162,4162,45000.45694
4163,4163,45000.45625
4164,4164,45000.45556
4165,4165,45000.45486
4166,4166,45000.45417
4167,4167,45000.45347
4168,4168,45000.45278
4169,4169,45000.45208
4170,4170,45000.45139
4171,4171,45000.45069
4172,4172,45000.45
4173,4173,45000.44931
4174,4174,45000.44861
4175,4175,45000.44792
4176,4176,45000.44722
4177,4177,45000.44653
4178,4178,45000.44583
4179,4179,45000.44514
4180,4180,45000.44444
4181,4181,45000.44375
4182,4182,45000.44306
4183,4183,45000.44236
4184,4184,45000.44167
4185,4185,45000.44097
4186,4186,45000.44028
4187,4187,45000.43958
4188,4188,45000.43889
4189,4189,45000.43819
4190,4190,45000.4375
4191,4191,45000.43681
4192,4192,45000.43611
4193,4193,45000.43542
4194,4194,45000.43472
4195,4195,45000.43403
4196,4196,45000.43333
4197,4197,45000.43264
4198,4198,45000.43194
4199,4199,45000.43125
4200,4200,45000.43056
4201,4201,45000.42986
4202,4202,45000.42917
4203,4203,45000.42847
4204,4204,45000.42778
4205,4205,45000.42708
4206,4206,45000.42639
4207,4207,45000.42569
4208,4208,45000.425
4209,4209,45000.42431
4210,4210,45000.42361
4211,4211,45000.42292
4212,4212,45000.42222
4213,4213,45000.42153
4214,4214,45000.42083
4215,4215,45000.42014
4216,4216,45000.41944
4217,4217,45000.41875
4218,4218,45000.41806
4219,4219,45000.41736
4220,4220,45000.41667
4221,4221,45000.41597
4222,4222,45000.41528
4223,4223,45000.41458
4224,4224,45000.41389
4225,4225,45000.41319
4226,4226,45000.4125
4227,4227,45000.41181
4228,4228,45000.41111
4229,4229,45000.41042
4230,4230,45000.40972
4231,4231,45000.40903
4232,4232,45000.40833
4233,4233,45000.40764
4234,4234,45000.40694
4235,4235,45000.40625
4236,4236,45000.40556
4237,4237,45000.40486
4238,4238,45000.40417
4239,4239,45000.40347
4240,4240,45000.40278
4241,4241,45000.40208
4242,4242,45000.40139
4243,4243,45000.40069
4244,4244,45000.4
4245,4245,45000.39931
4246,4246,45000.39861
4247,4247,45000.39792
4248,4248,45000.39722
4249,4249,45000.39653
4250,4250,45000.39583
4251,4251,45000.39514
4252,4252,45000.39444
4253,4253,45000.39375
4254,4254,45000.39306
4255,4255,45000.39236
4256,4256,45000.39167
4257,4257,45000.39097
4258,4258,45000.39028
4259,4259,45000.38958
4260,4260,45000.38889
4261,4261,45000.38819
4262,4262,45000.3875
4263,4263,45000.38681
4264,4264,45000.38611
4265,4265,45000.38542
4266,4266,45000.38472
4267,4267,45000.38404
4268,4268,45000.38333
4269,4269,45000.38264
4270,4270,45000.38198
4271,4271,45000.38127
4272,4272,45000.38068
4273,4273,45000.37986
4274,4274,45000.37917
4275,4275,45000.37847
4276,4276,45000.37778
4277,4277,45000.37708
4278,4278,45000.37639
4279,4279,45000.37569
4280,4280,45000.375
4281,4281,44999.64685
4282,4282,44999.64617
4283,4283,44999.64514
4284,4284,44999.64444
4285,4285,44999.64375
4286,4286,44999.64306
4287,4287,44999.64236
4288,4288,44999.64167
4289,4289,44999.64097
4290,4290,44999.64028
4291,4291,44999.63958
4292,4292,44999.63889
4293,4293,44999.63819
4294,4294,44999.6375
4295,4295,44999.63681
4296,4296,44999.63611
4297,4297,44999.63542
4298,4298,44999.63472
4299,4299,44999.63403
4300,4300,44999.63333
4301,4301,44999.63264
4302,4302,44999.63194
4303,4303,44999.63125
4304,4304,44999.63056
4305,4305,44999.62986
4306,4306,44999.62917
4307,4307,44999.62847
4308,4308,44999.62778
4309,4309,44999.62708
4310,4310,44999.62639
4311,4311,44999.62569
4312,4312,44999.625
4313,4313,44999.62431
4314,4314,44999.62361
4315,4315,44999.62292
4316,4316,44999.62222
4317,4317,44999.62153
4318,4318,44999.62083
4319,4319,44999.62014
4320,4320,44999.61944
4321,4321,44999.61875
4322,4322,44999.61806
4323,4323,44999.61736
4324,4324,44999.61667
4325,4325,44999.61597
4326,4326,44999.61528
4327,4327,44999.61458
4328,4328,44999.61389
4329,4329,44999.61319
4330,4330,44999.6125
4331,4331,44999.61181
4332,4332,44999.61111
4333,4333,44999.61042
4334,4334,44999.60972
4335,4335,44999.60903
4336,4336,44999.60833
4337,4337,44999.60764
4338,4338,44999.60694
4339,4339,44999.60625
4340,4340,44999.60556
4341,4341,44999.60486
4342,4342,44999.60417
4343,4343,44999.60347
4344,4344,44999.60278
4345,4345,44999.60208
4346,4346,44999.60139
4347,4347,44999.60069
4348,4348,44999.6
4349,4349,44999.59931
4350,4350,44999.59861
4351,4351,44999.59792
4352,4352,44999.59722
4353,4353,44999.59653
4354,4354,44999.59583
4355,4355,44999.59514
4356,4356,44999.59444
4357,4357,44999.59375
4358,4358,44999.59306
4359,4359,44999.59236
4360,4360,44999.59167
4361,4361,44999.59097
4362,4362,44999.59028
4363,4363,44999.58958
4364,4364,44999.58889
4365,4365,44999.58819
4366,4366,44999.5875
4367,4367,44999.58681
4368,4368,44999.58611
4369,4369,44999.58542
4370,4370,44999.58472
4371,4371,44999.58403
4372,4372,44999.58333
4373,4373,44999.58264
4374,4374,44999.58194
4375,4375,44999.58125
4376,4376,44999.58056
4377,4377,44999.57986
4378,4378,44999.57917
4379,4379,44999.57847
4380,4380,44999.57778
4381,4381,44999.57708
4382,4382,44999.57639
4383,4383,44999.57569
4384,4384,44999.575
4385,4385,44999.57431
4386,4386,44999.57361
4387,4387,44999.57292
4388,4388,44999.57222
4389,4389,44999.57153
4390,4390,44999.57083
4391,4391,44999.57014
4392,4392,44999.56944
4393,4393,44999.56875
4394,4394,44999.56806
4395,4395,44999.56736
4396,4396,44999.56667
4397,4397,44999.56597
4398,4398,44999.56528
4399,4399,44999.56458
4400,4400,44999.56389
4401,4401,44999.56319
4402,4402,44999.5625
4403,4403,44999.56181
4404,4404,44999.56111
4405,4405,44999.56042
4406,4406,44999.55972
4407,4407,44999.55903
4408,4408,44999.55833
4409,4409,44999.55764
4410,4410,44999.55694
4411,4411,44999.55625
4412,4412,44999.55556
4413,4413,44999.55486
4414,4414,44999.55417
4415,4415,44999.55347
4416,4416,44999.55278
4417,4417,44999.55208
4418,4418,44999.55139
4419,4419,44999.55069
4420,4420,44999.55
4421,4421,44999.54931
4422,4422,44999.54861
4423,4423,44999.54792
4424,4424,44999.54722
4425,4425,44999.54653
4426,4426,44999.54583
4427,4427,44999.54514
4428,4428,44999.54444
4429,4429,44999.54375
4430,4430,44999.54306
4431,4431,44999.54236
4432,4432,44999.54167
4433,4433,44999.54097
4434,4434,44999.54028
4435,4435,44999.53958
4436,4436,44999.53889
4437,4437,44999.53819
4438,4438,44999.5375
4439,4439,44999.53681
4440,4440,44999.53611
4441,4441,44999.53542
4442,4442,44999.53472
4443,4443,44999.53403
4444,4444,44999.53333
4445,4445,44999.53264
4446,4446,44999.53194
4447,4447,44999.53125
4448,4448,44999.53056
4449,4449,44999.52986
4450,4450,44999.52917
4451,4451,44999.52847
4452,4452,44999.52778
4453,4453,44999.52708
4454,4454,44999.52639
4455,4455,44999.52569
4456,4456,44999.525
4457,4457,44999.52431
4458,4458,44999.52361
4459,4459,44999.52292
4460,4460,44999.52222
4461,4461,44999.52153
4462,4462,44999.52083
4463,4463,44999.52014
4464,4464,44999.51944
4465,4465,44999.51875
4466,4466,44999.51806
4467,4467,44999.51736
4468,4468,44999.51667
4469,4469,44999.51597
4470,4470,44999.51528
4471,4471,44999.51458
4472,4472,44999.51389
4473,4473,44999.51319
4474,4474,44999.5125
4475,4475,44999.51181
4476,4476,44999.51111
4477,4477,44999.51042
4478,4478,44999.50972
4479,4479,44999.50903
4480,4480,44999.50833
4481,4481,44999.50764
4482,4482,44999.50694
4483,4483,44999.50625
4484,4484,44999.50556
4485,4485,44999.50486
4486,4486,44999.50417
4487,4487,44999.50347
4488,4488,44999.50278
4489,4489,44999.50208
4490,4490,44999.50139
4491,4491,44999.50069
4492,4492,44999.5
4493,4493,44999.49931
4494,4494,44999.49861
4495,4495,44999.49792
4496,4496,44999.49722
4497,4497,44999.49653
4498,4498,44999.49583
4499,4499,44999.49514
4500,4500,44999.49444
4501,4501,44999.49375
4502,4502,44999.49306
4503,4503,44999.49236
4504,4504,44999.49167
4505,4505,44999.49097
4506,4506,44999.49028
4507,4507,44999.48958
4508,4508,44999.48889
4509,4509,44999.48819
4510,4510,44999.4875
4511,4511,44999.48681
4512,4512,44999.48611
4513,4513,44999.48542
4514,4514,44999.48472
4515,4515,44999.48403
4516,4516,44999.48333
4517,4517,44999.48264
4518,4518,44999.48194
4519,4519,44999.48125
4520,4520,44999.48056
4521,4521,44999.47986
4522,4522,44999.47917
4523,4523,44999.47847
4524,4524,44999.47778
4525,4525,44999.47708
4526,4526,44999.47639
4527,4527,44999.47569
4528,4528,44999.475
4529,4529,44999.47431
4530,4530,44999.47361
4531,4531,44999.47292
4532,4532,44999.47222
4533,4533,44999.47153
4534,4534,44999.47083
4535,4535,44999.47014
4536,4536,44999.46944
4537,4537,44999.46875
4538,4538,44999.46806
4539,4539,44999.46736
4540,4540,44999.46667
4541,4541,44999.46597
4542,4542,44999.46528
4543,4543,44999.46458
4544,4544,44999.46389
4545,4545,44999.46319
4546,4546,44999.4625
4547,4547,44999.46181
4548,4548,44999.46111
4549,4549,44999.46042
4550,4550,44999.45972
4551,4551,44999.45903
4552,4552,44999.45833
4553,4553,44999.45764
4554,4554,44999.45694
4555,4555,44999.45625
4556,4556,44999.45556
4557,4557,44999.45486
4558,4558,44999.45417
4559,4559,44999.45347
4560,4560,44999.45278
4561,4561,44999.45208
4562,4562,44999.45139
4563,4563,44999.45069
4564,4564,44999.45
4565,4565,44999.44931
4566,4566,44999.44861
4567,4567,44999.44792
4568,4568,44999.44722
4569,4569,44999.44653
4570,4570,44999.44583
4571,4571,44999.44514
4572,4572,44999.44444
4573,4573,44999.44375
4574,4574,44999.44306
4575,4575,44999.44236
4576,4576,44999.44167
4577,4577,44999.44097
4578,4578,44999.44028
4579,4579,44999.43958
4580,4580,44999.43889
4581,4581,44999.43819
4582,4582,44999.4375
4583,4583,44999.43681
4584,4584,44999.43611
4585,4585,44999.43542
4586,4586,44999.43472
4587,4587,44999.43403
4588,4588,44999.43333
4589,4589,44999.43264
4590,4590,44999.43194
4591,4591,44999.43125
4592,4592,44999.43056
4593,4593,44999.42986
4594,4594,44999.42917
4595,4595,44999.42847
4596,4596,44999.42778
4597,4597,44999.42708
4598,4598,44999.42639
4599,4599,44999.42569
4600,4600,44999.425
4601,4601,44999.42431
4602,4602,44999.42361
4603,4603,44999.42292
4604,4604,44999.42222
4605,4605,44999.42153
4606,4606,44999.42083
4607,4607,44999.42014
4608,4608,44999.41944
4609,4609,44999.41875
4610,4610,44999.41806
4611,4611,44999.41736
4612,4612,44999.41667
4613,4613,44999.41597
4614,4614,44999.41528
4615,4615,44999.41458
4616,4616,44999.41389
4617,4617,44999.41319
4618,4618,44999.4125
4619,4619,44999.41181
4620,4620,44999.41111
4621,4621,44999.41042
4622,4622,44999.40972
4623,4623,44999.40903
4624,4624,44999.40833
4625,4625,44999.40764
4626,4626,44999.40694
4627,4627,44999.40625
4628,4628,44999.40556
4629,4629,44999.40486
4630,4630,44999.40417
4631,4631,44999.40347
4632,4632,44999.40278
4633,4633,44999.40208
4634,4634,44999.40139
4635,4635,44999.40069
4636,4636,44999.4
4637,4637,44999.39931
4638,4638,44999.39861
4639,4639,44999.39792
4640,4640,44999.39722
4641,4641,44999.39653
4642,4642,44999.39583
4643,4643,44999.39514
4644,4644,44999.39444
4645,4645,44999.39375
4646,4646,44999.39306
4647,4647,44999.39236
4648,4648,44999.39167
4649,4649,44999.39097
4650,4650,44999.39028
4651,4651,44999.38958
4652,4652,44999.38889
4653,4653,44999.38819
4654,4654,44999.3875
4655,4655,44999.38681
4656,4656,44999.38611
4657,4657,44999.38542
4658,4658,44999.38472
4659,4659,44999.38403
4660,4660,44999.38333
4661,4661,44999.38265
4662,4662,44999.38194
4663,4663,44999.38125
4664,4664,44999.38056
4665,4665,44999.37986
4666,4666,44999.37917
4667,4667,44999.37847
4668,4668,44999.37778
4669,4669,44999.37708
4670,4670,44999.37639
4671,4671,44999.37569
4672,4672,44999.375
4673,4673,44998.64679
4674,4674,44998.64609
4675,4675,44998.64514
4676,4676,44998.64444
4677,4677,44998.64375
4678,4678,44998.64306
4679,4679,44998.64236
4680,4680,44998.64167
4681,4681,44998.64097
4682,4682,44998.64028
4683,4683,44998.63958
4684,4684,44998.63889
4685,4685,44998.63819
4686,4686,44998.6375
4687,4687,44998.63681
4688,4688,44998.63611
4689,4689,44998.63542
4690,4690,44998.63472
4691,4691,44998.63403
4692,4692,44998.63333
4693,4693,44998.63264
4694,4694,44998.63194
4695,4695,44998.63125
4696,4696,44998.63056
4697,4697,44998.62986
4698,4698,44998.62917
4699,4699,44998.62847
4700,4700,44998.62778
4701,4701,44998.62708
4702,4702,44998.62639
4703,4703,44998.62569
4704,4704,44998.625
4705,4705,44998.62431
4706,4706,44998.62361
4707,4707,44998.62292
4708,4708,44998.62222
4709,4709,44998.62153
4710,4710,44998.62083
4711,4711,44998.62014
4712,4712,44998.61944
4713,4713,44998.61875
4714,4714,44998.61806
4715,4715,44998.61736
4716,4716,44998.61667
4717,4717,44998.61597
4718,4718,44998.61528
4719,4719,44998.61458
4720,4720,44998.61389
4721,4721,44998.61319
4722,4722,44998.6125
4723,4723,44998.61181
4724,4724,44998.61111
4725,4725,44998.61042
4726,4726,44998.60972
4727,4727,44998.60903
4728,4728,44998.60833
4729,4729,44998.60764
4730,4730,44998.60694
4731,4731,44998.60625
4732,4732,44998.60556
4733,4733,44998.60486
4734,4734,44998.60417
4735,4735,44998.60347
4736,4736,44998.60278
4737,4737,44998.60208
4738,4738,44998.60139
4739,4739,44998.60069
4740,4740,44998.6
4741,4741,44998.59931
4742,4742,44998.59861
4743,4743,44998.59792
4744,4744,44998.59722
4745,4745,44998.59653
4746,4746,44998.59583
4747,4747,44998.59514
4748,4748,44998.59444
4749,4749,44998.59375
4750,4750,44998.59306
4751,4751,44998.59236
4752,4752,44998.59167
4753,4753,44998.59097
4754,4754,44998.59028
4755,4755,44998.58958
4756,4756,44998.58889
4757,4757,44998.58819
4758,4758,44998.5875
4759,4759,44998.58681
4760,4760,44998.58611
4761,4761,44998.58542
4762,4762,44998.58472
4763,4763,44998.58403
4764,4764,44998.58333
4765,4765,44998.58264
4766,4766,44998.58194
4767,4767,44998.58125
4768,4768,44998.58056
4769,4769,44998.57986
4770,4770,44998.57917
4771,4771,44998.57847
4772,4772,44998.57778
4773,4773,44998.57708
4774,4774,44998.57639
4775,4775,44998.57569
4776,4776,44998.575
4777,4777,44998.57431
4778,4778,44998.57361
4779,4779,44998.57292
4780,4780,44998.57222
4781,4781,44998.57153
4782,4782,44998.57083
4783,4783,44998.57014
4784,4784,44998.56944
4785,4785,44998.56875
4786,4786,44998.56806
4787,4787,44998.56736
4788,4788,44998.56667
4789,4789,44998.56597
4790,4790,44998.56528
4791,4791,44998.56458
4792,4792,44998.56389
4793,4793,44998.56319
4794,4794,44998.5625
4795,4795,44998.56181
4796,4796,44998.56111
4797,4797,44998.56042
4798,4798,44998.55972
4799,4799,44998.55903
4800,4800,44998.55833
4801,4801,44998.55764
4802,4802,44998.55694
4803,4803,44998.55625
4804,4804,44998.55556
4805,4805,44998.55486
4806,4806,44998.55417
4807,4807,44998.55347
4808,4808,44998.55278
4809,4809,44998.55208
4810,4810,44998.55139
4811,4811,44998.55069
4812,4812,44998.55
4813,4813,44998.54931
4814,4814,44998.54861
4815,4815,44998.54792
4816,4816,44998.54722
4817,4817,44998.54653
4818,4818,44998.54583
4819,4819,44998.54514
4820,4820,44998.54444
4821,4821,44998.54375
4822,4822,44998.54306
4823,4823,44998.54236
4824,4824,44998.54167
4825,4825,44998.54097
4826,4826,44998.54028
4827,4827,44998.53958
4828,4828,44998.53889
4829,4829,44998.53819
4830,4830,44998.5375
4831,4831,44998.53681
4832,4832,44998.53611
4833,4833,44998.53542
4834,4834,44998.53472
4835,4835,44998.53403
4836,4836,44998.53333
4837,4837,44998.53264
4838,4838,44998.53194
4839,4839,44998.53125
4840,4840,44998.53056
4841,4841,44998.52986
4842,4842,44998.52917
4843,4843,44998.52847
4844,4844,44998.52778
4845,4845,44998.52708
4846,4846,44998.52639
4847,4847,44998.52569
4848,4848,44998.525
4849,4849,44998.52431
4850,4850,44998.52361
4851,4851,44998.52292
4852,4852,44998.52222
4853,4853,44998.52153
4854,4854,44998.52083
4855,4855,44998.52014
4856,4856,44998.51944
4857,4857,44998.51875
4858,4858,44998.51806
4859,4859,44998.51736
4860,4860,44998.51667
4861,4861,44998.51597
4862,4862,44998.51528
4863,4863,44998.51458
4864,4864,44998.51389
4865,4865,44998.51319
4866,4866,44998.5125
4867,4867,44998.51181
4868,4868,44998.51111
4869,4869,44998.51042
4870,4870,44998.50972
4871,4871,44998.50903
4872,4872,44998.50833
4873,4873,44998.50764
4874,4874,44998.50694
4875,4875,44998.50625
4876,4876,44998.50556
4877,4877,44998.50486
4878,4878,44998.50417
4879,4879,44998.50347
4880,4880,44998.50278
4881,4881,44998.50208
4882,4882,44998.50139
4883,4883,44998.50069
4884,4884,44998.5
4885,4885,44998.49931
4886,4886,44998.49861
4887,4887,44998.49792
4888,4888,44998.49722
4889,4889,44998.49653
4890,4890,44998.49583
4891,4891,44998.49514
4892,4892,44998.49444
4893,4893,44998.49375
4894,4894,44998.49306
4895,4895,44998.49236
4896,4896,44998.49167
4897,4897,44998.49097
4898,4898,44998.49028
4899,4899,44998.48958
4900,4900,44998.48889
4901,4901,44998.48819
4902,4902,44998.4875
4903,4903,44998.48681
4904,4904,44998.48611
4905,4905,44998.48542
4906,4906,44998.48472
4907,4907,44998.48403
4908,4908,44998.48333
4909,4909,44998.48264
4910,4910,44998.48194
4911,4911,44998.48125
4912,4912,44998.48056
4913,4913,44998.47986
4914,4914,44998.47917
4915,4915,44998.47847
4916,4916,44998.47778
4917,4917,44998.47708
4918,4918,44998.47639
4919,4919,44998.47569
4920,4920,44998.475
4921,4921,44998.47431
4922,4922,44998.47361
4923,4923,44998.47292
4924,4924,44998.47222
4925,4925,44998.47153
4926,4926,44998.47083
4927,4927,44998.47014
4928,4928,44998.46944
4929,4929,44998.46875
4930,4930,44998.46806
4931,4931,44998.46736
4932,4932,44998.46667
4933,4933,44998.46597
4934,4934,44998.46528
4935,4935,44998.46458
4936,4936,44998.46389
4937,4937,44998.46319
4938,4938,44998.4625
4939,4939,44998.46181
4940,4940,44998.46111
4941,4941,44998.46042
4942,4942,44998.45972
4943,4943,44998.45903
4944,4944,44998.45833
4945,4945,44998.45764
4946,4946,44998.45694
4947,4947,44998.45625
4948,4948,44998.45556
4949,4949,44998.45486
4950,4950,44998.45417
4951,4951,44998.45347
4952,4952,44998.45278
4953,4953,44998.45208
4954,4954,44998.45139
4955,4955,44998.45069
4956,4956,44998.45
4957,4957,44998.44931
4958,4958,44998.44861
4959,4959,44998.44792
4960,4960,44998.44722
4961,4961,44998.44653
4962,4962,44998.44583
4963,4963,44998.44514
4964,4964,44998.44444
4965,4965,44998.44375
4966,4966,44998.44306
4967,4967,44998.44236
4968,4968,44998.44167
4969,4969,44998.44097
4970,4970,44998.44028
4971,4971,44998.43958
4972,4972,44998.43889
4973,4973,44998.43819
4974,4974,44998.4375
4975,4975,44998.43681
4976,4976,44998.43611
4977,4977,44998.43542
4978,4978,44998.43472
4979,4979,44998.43403
4980,4980,44998.43333
4981,4981,44998.43264
4982,4982,44998.43194
4983,4983,44998.43125
4984,4984,44998.43056
4985,4985,44998.42986
4986,4986,44998.42917
4987,4987,44998.42847
4988,4988,44998.42778
4989,4989,44998.42708
4990,4990,44998.42639
4991,4991,44998.42569
4992,4992,44998.425
4993,4993,44998.42431
4994,4994,44998.42361
4995,4995,44998.42292
4996,4996,44998.42222
4997,4997,44998.42153
